,close,signal,nav
2022-07-19,8763.73449960623,1,540956.627374916
2022-07-20,8866.226854158167,1,547012.6664212218
2022-07-21,8752.186566002054,0,539976.8119219132
2022-07-22,8937.883133141748,1,539706.8235159522
2022-07-25,9102.717419661638,0,549390.3547993125
2022-07-26,9129.182200523843,1,549115.6596219129
2022-07-27,9148.266911596977,0,549989.037442791
2022-07-28,9232.53190516553,1,549714.0429240697
2022-07-29,9121.540340677737,0,542830.6388353708
2022-08-01,9133.925447767762,0,542559.223515953
2022-08-02,8847.349367361947,0,542559.223515953
2022-08-03,8971.753526398155,0,542559.223515953
2022-08-04,8769.84794040723,0,542559.223515953
2022-08-05,8975.698644570362,0,542559.223515953
2022-08-08,8939.55226864779,0,542559.223515953
2022-08-09,8919.465438222305,-1,542559.223515953
2022-08-10,8843.787197613057,1,546891.3506606196
2022-08-11,8813.843267318947,-1,544492.7552699688
2022-08-12,9009.651341772651,0,531851.8279934805
2022-08-15,8681.91741004421,-1,531585.9020794838
2022-08-16,8856.414959696018,0,520635.78296392655
2022-08-17,8909.713145424374,0,520375.4650724446
2022-08-18,8756.871644578503,1,520375.4650724446
2022-08-19,8623.979915941823,-1,512218.2111386003
2022-08-22,8849.091451482233,0,498335.57356597605
2022-08-23,8732.08476154446,0,498086.4057791931
2022-08-24,8589.428104070745,0,498086.4057791931
2022-08-25,8744.26041474331,0,498086.4057791931
2022-08-26,8797.141042703337,1,498086.4057791931
2022-08-29,8681.926950402429,0,491314.0417780233
2022-08-30,8718.602927553933,0,491068.3847571343
2022-08-31,8592.981988173162,0,491068.3847571343
2022-09-01,8743.299708402896,0,491068.3847571343
2022-09-02,8891.097663941051,0,491068.3847571343
2022-09-05,8970.81925764202,1,491068.3847571343
2022-09-06,9028.358318816723,1,493972.5755809446
2022-09-07,9275.822457848813,0,507512.1908470812
2022-09-08,9285.003746955725,0,507258.43475165765
2022-09-09,9129.656859667295,1,507258.43475165765
2022-09-12,9200.33771215053,1,510931.9475012434
2022-09-13,9497.444956310797,0,527431.5138894484
2022-09-14,9362.42487639728,0,527167.7981325036
2022-09-15,9321.094532193138,0,527167.7981325036
2022-09-16,9388.734254129584,0,527167.7981325036
2022-09-19,9390.64786690376,0,527167.7981325036
2022-09-20,9261.810624182846,0,527167.7981325036
2022-09-21,9427.088282105771,1,527167.7981325036
2022-09-22,9764.768160512655,0,545787.4529012359
2022-09-23,9803.474226232433,1,545514.5591747853
2022-09-26,9680.569438754286,0,538402.7620390817
2022-09-27,9465.583442129637,0,538133.5606580622
2022-09-28,9511.948483146363,0,538133.5606580622
2022-09-29,9679.253971890028,0,538133.5606580622
2022-09-30,9758.241418242735,1,538133.5606580622
2022-10-03,9767.990217396175,0,538402.1067298576
2022-10-04,9691.781316229977,0,538132.9056764927
2022-10-05,9543.078057784516,0,538132.9056764927
2022-10-06,9672.506108542213,0,538132.9056764927
2022-10-07,9815.17354254387,0,538132.9056764927
2022-10-10,9597.857888196482,0,538132.9056764927
2022-10-11,9836.793263952888,0,538132.9056764927
2022-10-12,9931.816847953942,1,538132.9056764927
2022-10-13,10150.76086242223,1,549726.8226525695
2022-10-14,9957.091248088129,0,539238.4087124516
2022-10-17,9763.595151903175,-1,538968.7895080954
2022-10-18,9752.089394679764,1,539334.4445211717
2022-10-19,9835.953205306705,0,543433.156334162
2022-10-20,10111.407959286427,0,543161.439755995
2022-10-21,10229.229016203259,0,543161.439755995
2022-10-24,10202.863013456565,1,543161.439755995
2022-10-25,10056.642993605248,0,535105.6639137437
2022-10-26,10252.906423345301,1,534838.1110817868
2022-10-27,10115.483650424936,0,527402.0967759277
2022-10-28,10373.385656569664,1,527138.3957275399
2022-10-31,10340.236345703237,1,525190.296991479
2022-11-01,10598.021272810573,1,538283.4350882389
2022-11-02,10717.321733667797,1,544342.8173280716
2022-11-03,10706.81097680519,0,543808.9661341797
2022-11-04,10634.90980424938,0,543537.0616511127
2022-11-07,10591.97783143235,0,543537.0616511127
2022-11-08,10671.44609740209,0,543537.0616511127
2022-11-09,10695.312279937565,0,543537.0616511127
2022-11-10,10611.600812221242,0,543537.0616511127
2022-11-11,10596.711344597807,0,543537.0616511127
2022-11-14,10620.67113581051,1,543537.0616511127
2022-11-15,10293.049134420644,-1,526498.4901856518
2022-11-16,10374.950361581354,0,521782.67209917016
2022-11-17,10233.742732101462,-1,521521.7807631206
2022-11-18,10067.816032680885,0,529716.8106839076
2022-11-21,9823.943505530578,0,529451.9522785657
2022-11-22,9570.285782105626,-1,529451.9522785657
2022-11-23,9386.126018645877,0,539375.4012968695
2022-11-24,9296.52891292887,-1,539105.7135962211
2022-11-25,9579.043406729159,0,522453.14518512663
2022-11-28,9513.9333651135,0,522191.9186125341
2022-11-29,9549.686534954268,0,522191.9186125341
2022-11-30,9617.485297931087,0,522191.9186125341
2022-12-01,9646.904527515586,1,522191.9186125341
2022-12-02,9646.247190085287,0,521895.2406390258
2022-12-05,9483.849028682534,1,521634.2930187063
2022-12-06,9700.634959376359,0,533297.2185796013
2022-12-07,9974.221183798792,0,533030.5699703114
2022-12-08,9733.398623806464,0,533030.5699703114
2022-12-09,9594.55491135932,0,533030.5699703114
2022-12-12,9564.801667870792,0,533030.5699703114
2022-12-13,9436.904365182203,-1,533030.5699703114
2022-12-14,9518.874780459773,0,528134.068464706
2022-12-15,9425.331085694856,-1,527870.0014304735
2022-12-16,9741.767152188835,0,509883.9190214464
2022-12-19,9926.427078368644,0,509628.97706193564
2022-12-20,9968.97163744404,1,509628.97706193564
2022-12-21,10133.482183209037,1,517784.1916318896
2022-12-22,10312.703152740989,1,526941.7332503423
2022-12-23,10236.784273363963,0,523062.55382542877
2022-12-26,10122.687577948089,1,522801.0225485161
2022-12-27,10145.661919325688,-1,523726.1655388663
2022-12-28,10287.923261336255,0,515858.80938170647
2022-12-29,10320.670956112881,0,515600.87997701566
2022-12-30,10087.858268950735,-1,515600.87997701566
2023-01-02,9977.441341250988,0,520986.6030252165
2023-01-03,9977.311679742757,0,520726.10972370394
2023-01-04,9976.9259083993,0,520726.10972370394
2023-01-05,10283.059271989914,0,520726.10972370394
2023-01-06,10080.543000261772,0,520726.10972370394
2023-01-09,10168.033090281951,0,520726.10972370394
2023-01-10,10406.285756700621,0,520726.10972370394
2023-01-11,10772.23454261746,1,520726.10972370394
2023-01-12,10718.674185762346,0,517876.6574552498
2023-01-13,10809.405573599286,1,517617.7191265222
2023-01-16,10913.599494187049,1,522348.3261191323
2023-01-17,10957.520252319227,0,524450.4679930802
2023-01-18,10953.234340075931,0,524188.2427590836
2023-01-19,11036.812914193715,0,524188.2427590836
2023-01-20,10629.625782930292,0,524188.2427590836
2023-01-23,10749.957835327825,0,524188.2427590836
2023-01-24,10782.006486748602,-1,524188.2427590836
2023-01-25,10757.754172696852,-1,525105.2221154702
2023-01-26,11099.741740902917,1,508412.1972442246
2023-01-27,10999.422601588545,0,503308.77056511
2023-01-30,10944.854137251232,0,503057.1161798275
2023-01-31,11283.67884394244,1,503057.1161798275
2023-02-01,11155.069989787562,0,497071.8548399793
2023-02-02,11075.092332004524,-1,496823.31891255936
2023-02-03,11062.640058632023,0,497133.51025156793
2023-02-06,11214.098001498318,1,496884.94349644217
2023-02-07,11261.150290387013,1,498721.3386908811
2023-02-08,11054.938554924778,0,489588.86198010616
2023-02-09,10978.591524999872,0,489344.06754911615
2023-02-10,10890.376492242809,-1,489344.06754911615
2023-02-13,10889.456547408681,0,489140.7319693544
2023-02-14,10970.693794133971,-1,488896.16160336975
2023-02-15,11051.265287361357,0,485061.1389871104
2023-02-16,10768.679918649726,0,484818.60841761687
2023-02-17,10952.043115264729,0,484818.60841761687
2023-02-20,11005.219742426421,0,484818.60841761687
2023-02-21,11245.50061693068,1,484818.60841761687
2023-02-22,11332.392518131966,0,488322.3027381542
2023-02-23,11531.639939498873,1,488078.14158678515
2023-02-24,11624.571634430564,1,491767.44844031316
2023-02-27,11871.621811853633,1,502218.6925126734
2023-02-28,11977.173701111657,0,506683.9738917076
2023-03-01,11972.226066503701,0,506430.6319047618
2023-03-02,12392.935072202361,1,506430.6319047618
2023-03-03,12571.240564864333,0,513463.77472711966
2023-03-06,12692.634345689601,0,513207.0428397562
2023-03-07,12462.946993570977,0,513207.0428397562
2023-03-08,12235.148687969267,0,513207.0428397562
2023-03-09,12301.651414473334,0,513207.0428397562
2023-03-10,12341.330599957671,0,513207.0428397562
2023-03-13,12240.488030422219,0,513207.0428397562
2023-03-14,12279.087574548523,0,513207.0428397562
2023-03-15,12584.419857500276,0,513207.0428397562
2023-03-16,12728.70757882709,0,513207.0428397562
2023-03-17,12523.995538811523,0,513207.0428397562
2023-03-20,12515.95054451923,-1,513207.0428397562
2023-03-21,12377.694066701,0,518619.5411482093
2023-03-22,12318.40925502541,0,518360.2313776352
2023-03-23,12254.591959554562,0,518360.2313776352
2023-03-24,12179.307277788881,0,518360.2313776352
2023-03-27,11962.417463433963,0,518360.2313776352
2023-03-28,11951.672730374017,0,518360.2313776352
2023-03-29,11863.291368405195,0,518360.2313776352
2023-03-30,11354.00101991791,-1,518360.2313776352
2023-03-31,11715.102697408569,0,501615.1667912171
2023-04-03,11918.223674138859,1,501364.35920782154
2023-04-04,11862.920792873336,-1,498787.24866220204
2023-04-05,11878.153294687314,1,497647.9970791071
2023-04-06,11681.265192062512,-1,488901.51043774467
2023-04-07,11990.02889070198,0,475489.7759848825
2023-04-10,12343.173794583869,0,475252.03109689004
2023-04-11,12384.419763378846,0,475252.03109689004
2023-04-12,12586.798935003966,0,475252.03109689004
2023-04-13,12632.300481299157,0,475252.03109689004
2023-04-14,12391.428427441158,0,475252.03109689004
2023-04-17,12327.02725002202,0,475252.03109689004
2023-04-18,12363.468203649356,0,475252.03109689004
2023-04-19,12291.218142155167,1,475252.03109689004
2023-04-20,12262.845926603732,0,473917.3654786279
2023-04-21,12257.910466509393,0,473680.4067958886
2023-04-24,12254.874984332711,0,473680.4067958886
2023-04-25,12276.277032310512,0,473680.4067958886
2023-04-26,12092.751808504563,0,473680.4067958886
2023-04-27,11974.257093721088,1,473680.4067958886
2023-04-28,11754.943230871102,-1,464767.89853578655
2023-05-01,11938.525077202448,1,457044.6567124544
2023-05-02,11572.756295592124,-1,442584.82141400233
2023-05-03,11783.932218147855,0,434066.0915858138
2023-05-04,12040.065840576724,0,433849.0585400209
2023-05-05,11996.777339912247,0,433849.0585400209
2023-05-08,11539.544091832762,0,433849.0585400209
2023-05-09,11487.743927457237,1,433849.0585400209
2023-05-10,11487.337504321877,1,433616.784931266
2023-05-11,11323.815619381876,0,427444.2637541954
2023-05-12,11246.726712818258,-1,427230.5416223183
2023-05-15,11515.187047417061,0,416818.89655284275
2023-05-16,11640.559767713645,0,416610.48710456636
2023-05-17,11489.718256830602,0,416610.48710456636
2023-05-18,11224.796116558016,0,416610.48710456636
2023-05-19,11179.87278314323,0,416610.48710456636
2023-05-22,11154.133036385543,1,416610.48710456636
2023-05-23,11247.146185866177,0,419876.2531658704
2023-05-24,11166.869827483464,0,419666.3150392875
2023-05-25,11262.470346501994,0,419666.3150392875
2023-05-26,11599.355615962995,0,419666.3150392875
2023-05-29,11751.465797601926,0,419666.3150392875
2023-05-30,11753.29989438708,0,419666.3150392875
2023-05-31,11731.2784156734,0,419666.3150392875
2023-06-01,11678.718805217535,0,419666.3150392875
2023-06-02,11895.657675882769,1,419666.3150392875
2023-06-05,11793.978174255833,-1,415869.3358049839
2023-06-06,11812.099963945457,0,414814.47116746876
2023-06-07,11831.261918664863,0,414607.06393188506
2023-06-08,11752.271045500444,0,414607.06393188506
2023-06-09,11520.273520656987,0,414607.06393188506
2023-06-12,11585.788605254338,0,414607.06393188506
2023-06-13,11584.899122553665,0,414607.06393188506
2023-06-14,11681.492058421247,0,414607.06393188506
2023-06-15,11597.690570293491,-1,414607.06393188506
2023-06-16,11819.651123962789,1,406464.8691465483
2023-06-19,11673.918055675907,0,401046.80351945217
2023-06-20,11983.257234359853,0,400846.2801176925
2023-06-21,11678.870173442503,0,400846.2801176925
2023-06-22,11764.486223654338,0,400846.2801176925
2023-06-23,11857.85523790094,0,400846.2801176925
2023-06-26,11725.846801494285,0,400846.2801176925
2023-06-27,11809.831958886462,1,400846.2801176925
2023-06-28,12045.85080356627,0,408656.7479248489
2023-06-29,11654.788710551169,-1,408452.4195508865
2023-06-30,11751.810381333527,1,404847.982735487
2023-07-03,11321.458938269354,0,389617.5965643055
2023-07-04,11166.237846226535,0,389422.78776602336
2023-07-05,11447.712775146168,0,389422.78776602336
2023-07-06,11356.57732646914,0,389422.78776602336
2023-07-07,11165.253278796235,1,389422.78776602336
2023-07-10,11140.551648296589,-1,388366.53050557175
2023-07-11,11494.495356408877,-1,375639.46709062025
2023-07-12,11187.27459586643,0,385679.42440853716
2023-07-13,11019.167372357486,1,385486.5846963329
2023-07-14,11274.810560611293,0,394237.0778764659
2023-07-17,11597.262117795046,1,394039.95933752775
2023-07-18,11587.724827676997,0,393518.8910288538
2023-07-19,11380.752090734784,0,393322.1315833394
2023-07-20,11746.727035332247,1,393322.1315833394
2023-07-21,12036.067911347272,1,402813.6304421051
2023-07-24,12167.194084538965,0,407202.057813766
2023-07-25,12027.507695249746,1,406998.4567848591
2023-07-26,12027.0894534329,0,406780.8046847054
2023-07-27,12006.528540802843,0,406577.414282363
2023-07-28,12074.410856495113,1,406577.414282363
2023-07-31,12345.495596402587,1,415502.2672222902
2023-08-01,12516.758876736005,1,421266.3356401833
2023-08-02,12322.9460569088,0,414743.3357795366
2023-08-03,12585.657719127214,0,414535.9641116468
2023-08-04,12653.16081387951,0,414535.9641116468
2023-08-07,12791.93480488982,0,414535.9641116468
2023-08-08,13081.731971837136,0,414535.9641116468
2023-08-09,12872.134606473266,0,414535.9641116468
2023-08-10,12873.53966112515,0,414535.9641116468
2023-08-11,12779.172455810805,0,414535.9641116468
2023-08-14,12486.766343553625,0,414535.9641116468
2023-08-15,12559.589159371759,0,414535.9641116468
2023-08-16,13040.616357037443,0,414535.9641116468
2023-08-17,12688.780024598695,1,414535.9641116468
2023-08-18,12690.45213731706,-1,414383.32319826644
2023-08-21,12820.135534621268,0,409734.3675716482
2023-08-22,12851.568275758067,1,409529.5003878624
2023-08-23,12837.477007143072,0,408875.70170874207
2023-08-24,12594.938542911435,0,408671.2638578877
2023-08-25,12646.34874627099,-1,408671.2638578877
2023-08-28,12510.189364146636,0,412866.9671538174
2023-08-29,12106.493965363383,0,412660.53367024055
2023-08-30,12330.380537975734,0,412660.53367024055
2023-08-31,12514.654381116592,0,412660.53367024055
2023-09-01,12531.40536833042,-1,412660.53367024055
2023-09-04,12581.46057167911,0,410805.88014518213
2023-09-05,12791.164320019803,0,410600.4772051096
2023-09-06,12841.211491066177,0,410600.4772051096
2023-09-07,13022.30365659788,0,410600.4772051096
2023-09-08,12971.184920408885,-1,410600.4772051096
2023-09-11,13233.34680585123,1,402096.490614557
2023-09-12,13303.982390123398,1,403840.66301306355
2023-09-13,13349.63158218141,0,405226.33832787786
2023-09-14,13102.183949093602,1,405023.72515871393
2023-09-15,13165.25606025097,0,406770.94179283676
2023-09-18,13007.59828929538,0,406567.5563219404
2023-09-19,12889.545042510794,0,406567.5563219404
2023-09-20,12738.25234930721,-1,406567.5563219404
2023-09-21,12540.73233130391,0,412668.5306823485
2023-09-22,12946.468826111455,1,412462.1964170073
2023-09-25,13211.178089951454,0,420689.3509656377
2023-09-26,13597.952441789319,1,420479.0062901549
2023-09-27,13354.845091015412,0,412751.3454904699
2023-09-28,13375.256589363795,0,412544.96981772466
2023-09-29,13121.813667395876,0,412544.96981772466
2023-10-02,12990.765098630203,1,412544.96981772466
2023-10-03,12817.608590059177,0,406839.80284432194
2023-10-04,13061.538078092497,1,406636.38294289977
2023-10-05,12989.54209850427,0,404191.66067243303
2023-10-06,13203.238221405856,0,403989.5648420969
2023-10-09,13328.429103578324,0,403989.5648420969
2023-10-10,13794.509590728025,1,403989.5648420969
2023-10-11,13494.02298625214,0,394987.4418793535
2023-10-12,13754.341317852894,0,394789.9481584138
2023-10-13,13996.331907793256,1,394789.9481584138
2023-10-16,13797.454111234925,-1,388982.8723400697
2023-10-17,14011.213202883813,0,382567.5149795055
2023-10-18,14087.182787557986,0,382376.2312220158
2023-10-19,14044.385392172408,1,382376.2312220158
2023-10-20,13875.983213432371,0,377600.0798888559
2023-10-23,13731.338347315163,0,377411.2798489115
2023-10-24,14158.43655032088,0,377411.2798489115
2023-10-25,14163.549856572288,0,377411.2798489115
2023-10-26,14334.603529607713,-1,377411.2798489115
2023-10-27,14169.40814166894,1,381571.9517594951
2023-10-30,14008.381574691226,0,376854.05038363446
2023-10-31,14240.323052275337,0,376665.6233584427
2023-11-01,13956.628244961108,-1,376665.6233584427
2023-11-02,13874.111576471354,0,378704.2748748283
2023-11-03,13885.493637000873,0,378514.9227373909
2023-11-06,13912.913033306555,0,378514.9227373909
2023-11-07,13879.68626805533,1,378514.9227373909
2023-11-08,13966.151240449906,0,380683.6639881941
2023-11-09,14115.299181162847,0,380493.3221562
2023-11-10,14274.802957712955,1,380493.3221562
2023-11-13,14067.64029478536,0,374781.1772190091
2023-11-14,14011.458914700319,0,374593.7866303996
2023-11-15,14266.245841751987,1,374593.7866303996
2023-11-16,14461.35837297627,1,379529.6274357525
2023-11-17,14167.185106237492,1,371809.2274949308
2023-11-20,14245.34724562562,0,373860.54569592304
2023-11-21,13826.044000733918,0,373673.6154230751
2023-11-22,13838.999689806698,0,373673.6154230751
2023-11-23,14236.090047196783,0,373673.6154230751
2023-11-24,14036.823445748076,0,373673.6154230751
2023-11-27,13864.174648482833,0,373673.6154230751
2023-11-28,14025.964247413915,1,373673.6154230751
2023-11-29,13704.225075732245,0,364915.1440820956
2023-11-30,13576.856530458512,-1,364732.6865100545
2023-12-01,13700.919857106406,1,361217.4462924865
2023-12-04,13573.103488862746,-1,357486.4184529592
2023-12-05,13527.49399450743,0,358330.18823931686
2023-12-06,13680.84248656672,-1,358151.0231451972
2023-12-07,13769.637635844376,0,355647.37781306356
2023-12-08,13826.968399579257,0,355469.55412415706
2023-12-11,13758.78010750987,0,355469.55412415706
2023-12-12,13837.20803077645,1,355469.55412415706
2023-12-13,13813.509070772383,0,354683.00731455814
2023-12-14,13910.264062683475,0,354505.66581090086
2023-12-15,13808.403472562492,-1,354505.66581090086
2023-12-18,13772.318651022595,0,355254.8251958226
2023-12-19,13569.451190570262,0,355077.19778322463
2023-12-20,13563.862748587995,1,355077.19778322463
2023-12-21,13400.313162451184,-1,350618.2291949217
2023-12-22,13177.741554104045,0,356091.18107499916
2023-12-25,13230.125387004704,0,355913.1354844617
2023-12-26,13273.524825938122,0,355913.1354844617
2023-12-27,13430.502239912661,1,355913.1354844617
2023-12-28,13344.686187744754,0,353461.0226970652
2023-12-29,13427.316956160466,1,353284.2921857167
2024-01-01,13539.128975601305,0,356049.5207257022
2024-01-02,13630.258802304656,1,355871.4959653394
2024-01-03,13462.176420813737,0,351305.10880097747
2024-01-04,13492.973830712739,0,351129.45624657697
2024-01-05,13567.230485325454,0,351129.45624657697
2024-01-08,13569.169756805577,0,351129.45624657697
2024-01-09,13144.890404978247,0,351129.45624657697
2024-01-10,13176.840762401021,1,351129.45624657697
2024-01-11,13614.381279674726,0,362613.23890576843
2024-01-12,13541.009732528611,0,362431.93228631554
2024-01-15,13393.198613610273,0,362431.93228631554
2024-01-16,13468.195160941814,0,362431.93228631554
2024-01-17,13531.21385353164,1,362431.93228631554
2024-01-18,13773.13117081977,1,368730.44250788423
2024-01-19,13513.004281517156,0,361766.39767224336
2024-01-22,13660.920634836784,0,361585.51447340724
2024-01-23,13781.490527174312,0,361585.51447340724
2024-01-24,13751.604293485396,0,361585.51447340724
2024-01-25,13820.884717178958,1,361585.51447340724
2024-01-26,14033.637952904746,0,366970.82618560235
2024-01-29,14216.503869260016,1,366787.3407725096
2024-01-30,13971.903196130459,0,360293.2232227913
2024-01-31,14142.868169381807,0,360113.0766111799
2024-02-01,14128.127435834784,0,360113.0766111799
2024-02-02,14142.47117614478,0,360113.0766111799
2024-02-05,14156.814545577168,0,360113.0766111799
2024-02-06,14123.641068856337,-1,360113.0766111799
2024-02-07,14374.760610162719,1,353530.1788950114
2024-02-08,14355.251549699069,0,352696.8465251212
2024-02-09,14112.641086399488,0,352520.49810185865
2024-02-12,14027.738222126969,0,352520.49810185865
2024-02-13,14063.669260818584,0,352520.49810185865
2024-02-14,14321.222613242668,0,352520.49810185865
2024-02-15,14448.906950727443,0,352520.49810185865
2024-02-16,14262.594998730769,0,352520.49810185865
2024-02-19,14792.243898493396,1,352520.49810185865
2024-02-20,14848.801904412996,1,353692.0966736359
2024-02-21,15130.586426580212,1,360404.0832094574
2024-02-22,15093.736630388228,0,359526.33685921045
2024-02-23,15211.994116269978,1,359346.57369078085
2024-02-26,15400.938296046694,0,363630.2497257025
2024-02-27,15679.63162873435,1,363448.4346008397
2024-02-28,15925.45247519224,1,368964.7525284608
2024-02-29,16130.801731219126,0,373722.33398807014
2024-03-01,16051.428813028824,0,373535.4728210761
2024-03-04,15910.558402633349,0,373535.4728210761
2024-03-05,15986.665008246173,0,373535.4728210761
2024-03-06,16207.049385641287,0,373535.4728210761
2024-03-07,16149.3862418057,0,373535.4728210761
2024-03-08,16403.8167571454,0,373535.4728210761
2024-03-11,16757.49648500945,0,373535.4728210761
2024-03-12,16523.24518091085,0,373535.4728210761
2024-03-13,16311.854530659075,0,373535.4728210761
2024-03-14,16273.505820165283,0,373535.4728210761
2024-03-15,16344.510892438879,0,373535.4728210761
2024-03-18,16211.710705269128,1,373535.4728210761
2024-03-19,16536.283673053087,0,380827.2197948199
2024-03-20,16637.043969131882,0,380636.80618492246
2024-03-21,16642.34168488776,0,380636.80618492246
2024-03-22,16279.247975414173,0,380636.80618492246
2024-03-25,15953.31153163932,-1,380636.80618492246
2024-03-26,16015.932553160881,0,378952.38634811004
2024-03-27,15498.869254123474,0,378762.91015493596
2024-03-28,15729.627260959345,0,378762.91015493596
2024-03-29,15687.49321237644,0,378762.91015493596
2024-04-01,16445.741945559155,0,378762.91015493596
2024-04-02,17009.855691484685,0,378762.91015493596
2024-04-03,16958.070896350328,-1,378762.91015493596
2024-04-04,16925.45831724831,0,379301.93910949986
2024-04-05,17172.57426606629,0,379112.28813994507
2024-04-08,17605.473192557125,0,379112.28813994507
2024-04-09,17166.838978901116,0,379112.28813994507
2024-04-10,16700.84180485059,0,379112.28813994507
2024-04-11,16539.0872264755,0,379112.28813994507
2024-04-12,16677.69895774602,0,379112.28813994507
2024-04-15,16795.903829330044,0,379112.28813994507
2024-04-16,17059.192876960966,0,379112.28813994507
2024-04-17,16745.789784030716,0,379112.28813994507
2024-04-18,16157.619920585177,0,379112.28813994507
2024-04-19,16359.326751121489,1,379112.28813994507
2024-04-22,16149.687397014803,0,374064.53358534956
2024-04-23,15654.30811937126,0,373877.5013185569
2024-04-24,15682.076807430843,0,373877.5013185569
2024-04-25,15862.2700528743,-1,373877.5013185569
2024-04-26,15826.687286605515,0,374529.2568845516
2024-04-29,15711.38642479523,0,374341.99225610937
2024-04-30,15667.189946392053,0,374341.99225610937
2024-05-01,15573.399760817283,0,374341.99225610937
2024-05-02,15251.755625007603,0,374341.99225610937
2024-05-03,15081.5769519573,1,374341.99225610937
2024-05-06,15192.824960826416,1,376916.1241003442
2024-05-07,15259.330012578723,0,378566.0362400683
2024-05-08,15290.888434865257,0,378376.75322194834
2024-05-09,15055.638993175677,0,378376.75322194834
2024-05-10,15007.683771212249,0,378376.75322194834
2024-05-13,14510.576086724135,0,378376.75322194834
2024-05-14,14542.56734319919,0,378376.75322194834
2024-05-15,14847.314503269465,1,378376.75322194834
2024-05-16,14511.85169925798,0,369638.45472979115
2024-05-17,14377.24065668566,0,369453.6355024263
2024-05-20,14441.14416344471,0,369453.6355024263
2024-05-21,14705.359602216051,1,369453.6355024263
2024-05-22,14599.116961608177,0,366599.6961744254
2024-05-23,14440.134244232935,0,366416.39632633823
2024-05-24,14006.284750483097,0,366416.39632633823
2024-05-27,14020.795551756737,1,366416.39632633823
2024-05-28,14442.974509949685,0,377266.320441875
2024-05-29,14495.481889958717,0,377077.6872816541
2024-05-30,14482.96220651622,0,377077.6872816541
2024-05-31,14545.197186509127,0,377077.6872816541
2024-06-03,14534.941636477626,0,377077.6872816541
2024-06-04,14349.788615187521,0,377077.6872816541
2024-06-05,14519.13622343898,0,377077.6872816541
2024-06-06,14560.28509021815,0,377077.6872816541
2024-06-07,14556.024753198893,0,377077.6872816541
2024-06-10,14334.893218198958,0,377077.6872816541
2024-06-11,14607.06863856542,1,377077.6872816541
2024-06-12,14744.381269753325,0,380433.8383880687
2024-06-13,14613.623367700444,-1,380243.6214688747
2024-06-14,14824.768290742053,1,374559.5500624801
2024-06-17,14705.476687337068,0,371170.993367821
2024-06-18,14524.340770660008,-1,370985.4078711371
2024-06-19,14350.232174355744,0,375247.0532255627
2024-06-20,13960.449552531809,-1,375059.4296989499
2024-06-21,14050.812925870481,0,372444.2105932578
2024-06-24,13656.382589311273,0,372257.9884879612
2024-06-25,13396.428147690105,-1,372257.9884879612
2024-06-26,12971.13570455215,-1,383889.82377914235
2024-06-27,12946.385944715083,0,384622.3102135487
2024-06-28,12909.152993903897,0,384429.99905844196
2024-07-01,12837.821508432457,0,384429.99905844196
2024-07-02,12628.976739561876,0,384429.99905844196
2024-07-03,12398.917222489828,0,384429.99905844196
2024-07-04,12477.38073673794,0,384429.99905844196
2024-07-05,12366.33772042371,0,384429.99905844196
2024-07-08,12417.041707224364,0,384429.99905844196
2024-07-09,12244.098860854996,0,384429.99905844196
2024-07-10,12269.357429953337,0,384429.99905844196
2024-07-11,12501.15360910046,1,384429.99905844196
2024-07-12,12602.810042345978,0,387363.87815861334
2024-07-15,12516.471494838024,0,387170.1962195341
2024-07-16,12556.394963984607,1,387170.1962195341
2024-07-17,12502.627991188489,0,385318.7332458627
2024-07-18,12495.656758366216,1,385126.0738792398
2024-07-19,12426.135370556598,1,382790.80640863144
2024-07-22,12387.015759618052,0,381585.71512554114
2024-07-23,12417.916654322426,0,381394.92226797837
2024-07-24,12224.31178883475,0,381394.92226797837
2024-07-25,12029.552231235632,-1,381394.92226797837
2024-07-26,11770.608249422792,-1,389414.00002680905
2024-07-29,11479.814167775985,1,399034.51275806566
2024-07-30,11262.113652011905,0,391068.28090521955
2024-07-31,11281.078496524466,0,390872.746764767
2024-08-01,11121.978845613403,0,390872.746764767
2024-08-02,11199.714783331225,0,390872.746764767
2024-08-05,11197.503022526951,1,390872.746764767
2024-08-06,10858.788701118296,0,378853.7639354277
2024-08-07,10957.601423497203,0,378664.33705345995
2024-08-08,11082.889082650305,1,378664.33705345995
2024-08-09,10909.560328112557,0,372552.9553687936
2024-08-12,10970.307843995479,1,372366.67889110924
2024-08-13,10821.273443407481,-1,367121.80024642166
2024-08-14,10829.109337054262,0,366488.83844155935
2024-08-15,10615.650927172244,0,366305.59402233857
2024-08-16,10322.194473935151,0,366305.59402233857
2024-08-19,10255.177830279274,0,366305.59402233857
2024-08-20,10228.420128297155,0,366305.59402233857
2024-08-21,10159.670292117811,0,366305.59402233857
2024-08-22,9971.516398674874,0,366305.59402233857
2024-08-23,9904.102458348152,0,366305.59402233857
2024-08-26,9936.531955548598,1,366305.59402233857
2024-08-27,9922.210020358423,0,365594.4697961753
2024-08-28,9941.724297028086,1,365411.6725612773
2024-08-29,9834.101878521793,-1,361273.2658046613
2024-08-30,9999.30880240587,0,354842.8216412582
2024-09-02,9815.104298010865,0,354665.4002304376
2024-09-03,9879.212309710078,0,354665.4002304376
2024-09-04,10046.60417884199,0,354665.4002304376
2024-09-05,10111.16821922932,1,354665.4002304376
